node_id,asn,path_occurrences,in_degree,out_degree,name,org_id,info_traffic,info_ratio,info_scope,info_type,info_prefixes4,info_prefixes6,info_unicast,info_multicast,info_ipv6,ix_count,fac_count,policy_url,policy_general,policy_locations,policy_ratio,policy_contracts
5947,197479,20,1,0,,,,,,,,,,,,,,,,,,
5948,197506,48,3,0,Level7,26650,,Mostly Inbound,Regional,Cable/DSL/ISP,256,16,True,False,True,2,2,,Open,Not Required,False,Not Required
5949,197537,1565,3,2,WISDOM CLOUD,35919,10-20Gbps,Balanced,Asia Pacific,NSP,1000,1000,True,False,True,0,0,,Selective,Preferred,False,Not Required
5950,197551,5,1,0,AMEOS,8706,20-100Mbps,Mostly Outbound,Regional,Content,1,0,True,False,False,1,2,,Open,Not Required,False,
5951,197572,50,3,0,"Citynet Marcin Sobala, Piotr Misiuda",15881,,Not Disclosed,Not Disclosed,,0,0,False,False,False,1,1,,Open,Not Required,False,Not Required
5952,197580,255,2,0,Connecticore S.A.,10999,1-5Gbps,Heavy Inbound,Regional,Cable/DSL/ISP,500,500,True,False,True,1,2,https://apps.db.ripe.net/search/lookup.html?source=ripe&key=AS197580&type=aut-num,Open,Not Required,False,Not Required
5953,197617,212,2,0,MrFriday AB,7624,,Mostly Outbound,Europe,Content,8,0,True,False,True,3,1,,Open,Not Required,False,Not Required
5954,197620,5,1,0,ezbit,28096,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,Open,Not Required,False,Not Required
5955,197638,150,2,0,,,,,,,,,,,,,,,,,,
5956,197651,88,1,0,,,,,,,,,,,,,,,,,,
5957,197662,40,2,0,,,,,,,,,,,,,,,,,,
5958,197667,262,3,0,FEROMEDIA,15123,5-10Gbps,Balanced,Regional,Cable/DSL/ISP,21,0,True,True,False,3,1,,Open,Not Required,False,Not Required
5959,197669,150,4,0,CloudCall Europe,7423,1-5Gbps,Balanced,Europe,Enterprise,10,10,True,False,True,2,3,,Open,Not Required,False,Not Required
5960,197692,385,2,1,Conostix,5654,1-5Gbps,Balanced,Regional,Content,50,50,True,False,True,3,4,,Open,Not Required,False,Not Required
5961,197696,80,2,0,Evolix,9574,100-1000Mbps,Mostly Outbound,Europe,Enterprise,10,10,True,False,True,2,2,,Open,Not Required,False,Not Required
5962,197704,430,2,0,,,,,,,,,,,,,,,,,,
5963,197706,3485,2,0,Keminet,40779,50-100Gbps,Balanced,Global,NSP,60,30,True,False,True,1,0,,Open,Not Required,False,Not Required
5964,197708,40,1,0,,,,,,,,,,,,,,,,,,
5965,197730,184,1,0,,,,,,,,,,,,,,,,,,
5966,197745,125,1,0,feel3 UG,12793,,Mostly Outbound,Europe,NSP,0,0,True,False,True,0,1,,Open,Not Required,False,Not Required
5967,197788,96,1,0,,,,,,,,,,,,,,,,,,
5968,197867,20,1,0,FANTASTIC HOMEWARE USA CO,35767,20-100Mbps,Mostly Inbound,Global,Non-Profit,0,5,True,False,True,0,0,http://fantastichomeware.us/peering,Open,Not Required,False,Not Required
5969,197889,400,3,0,Microsystem-Kecskemet,25660,5-10Gbps,Balanced,Europe,Cable/DSL/ISP,100,0,True,False,False,1,3,,Open,Not Required,False,Not Required
5970,197899,25,5,0,Balkan Gate,21297,,Not Disclosed,Not Disclosed,,0,0,True,False,False,2,1,,Open,Not Required,False,Not Required
5971,197927,15,1,0,WIREM Spain,37071,,Not Disclosed,Not Disclosed,,10,10,False,False,False,1,0,,Open,Not Required,False,Not Required
5972,197946,50,1,0,CloudGuard,40489,100-200Gbps,Mostly Outbound,Global,,3,1,False,False,False,1,0,,Open,Not Required,False,Not Required
5973,197997,275,3,0,,,,,,,,,,,,,,,,,,
5974,198005,30,1,0,Andrzejewski-David,35712,,Not Disclosed,Not Disclosed,Educational/Research,1,2,True,False,True,0,0,,No,Not Required,False,Not Required
5975,198020,103,2,0,DataCrunch Oy,42100,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,,,False,
5976,198032,40,1,0,,,,,,,,,,,,,,,,,,
5977,198034,6,1,0,SENSOTELECOM,22495,100-1000Mbps,Balanced,Europe,Content,10,1,True,False,True,1,2,,Selective,Not Required,False,Not Required
5978,198036,25,2,0,NETSERVIS,31256,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,Open,Not Required,False,Not Required
5979,198037,135,2,0,SPACECORE SOLUTION LTD,36046,5-10Gbps,Balanced,Global,NSP,50,10,True,True,True,2,3,,Selective,Not Required,False,Not Required
5980,198089,1825,6,1,IP Visie Networking,30681,,Mostly Inbound,Europe,Cable/DSL/ISP,200,20,True,False,True,3,5,,Open,Not Required,False,Not Required
5981,198102,476,4,0,Xstream,26765,5-10Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,2000,400,True,False,True,1,1,,Open,Not Required,False,Not Required
5982,198111,40,2,0,,,,,,,,,,,,,,,,,,
5983,198121,25,1,0,,,,,,,,,,,,,,,,,,
5984,198145,25,1,0,SWM Services,33404,,Not Disclosed,Europe,,1,1,True,False,True,0,2,,Open,Not Required,False,Not Required
5985,198166,105,2,0,,,,,,,,,,,,,,,,,,
5986,198167,210,3,0,Apptocloud.com,15611,,Not Disclosed,Not Disclosed,Content,4,1,True,False,True,0,4,,Open,Not Required,False,Not Required
5987,198187,686,3,0,STUDIOWIK,15470,20-50Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,11,1,True,True,True,3,3,,Open,Not Required,False,Not Required
5988,198203,560,3,0,WeservIT,10332,5-10Gbps,Mostly Outbound,Europe,NSP,20,10,True,False,True,1,1,,Open,Not Required,False,Not Required
5989,198219,30,1,0,Charlie Camilleri,35559,,Mostly Inbound,,Educational/Research,1,16,True,False,True,1,0,,Open,Not Required,False,Not Required
5990,198232,5,1,0,"ZAKLAD TELEWIZJI KABLOWEJ ""TELE-KAB"" MARIANNA GRYGA, HENRYK SMYREK S.C.",39652,,Mostly Inbound,Regional,Cable/DSL/ISP,4,0,True,False,False,1,0,,Open,Not Required,False,Not Required
5991,198233,25,1,0,,,,,,,,,,,,,,,,,,
5992,198249,250,4,0,Ops One AG,5645,,Heavy Outbound,Europe,Content,20,10,True,False,True,2,1,,Open,Not Required,False,Not Required
5993,198259,880,5,0,,,,,,,,,,,,,,,,,,
5994,198260,55,3,0,,,,,,,,,,,,,,,,,,
5995,198263,10,1,0,K2 Media,18077,10-20Gbps,Balanced,Regional,Cable/DSL/ISP,2,0,True,False,False,3,0,http://www.k2media.pl,Open,Not Required,False,Not Required
5996,198301,180,3,0,,,,,,,,,,,,,,,,,,
5997,198317,575,3,0,KOMPEX,15622,20-50Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,60,80,True,True,True,3,2,http://www.kompex.pl,Open,Not Required,False,Not Required
5998,198321,40,1,0,,,,,,,,,,,,,,,,,,
5999,198327,10,1,0,Global Polska,31504,1-5Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,2,0,True,False,False,1,0,,Open,Not Required,False,Not Required
6000,198346,60,3,0,NETFORMS,21895,,Not Disclosed,Not Disclosed,,1000,100,True,True,True,1,0,,Open,Not Required,False,Not Required
6001,198371,675,2,0,NINET,17706,,Not Disclosed,Europe,,32,8,True,False,True,1,0,,Open,Required - EU,False,Not Required
6002,198399,106,2,0,Fastcon,24462,5-10Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,25,10,True,False,True,2,1,,Open,Not Required,False,Not Required
6003,198408,40,1,0,E-Mouse Karol Urbanowicz,9289,10-20Gbps,Balanced,Europe,NSP,2,5,True,True,True,4,3,https://bgp4.pl,Open,Not Required,False,Required
6004,198412,100,1,0,Rage4 Networks Limited,12454,20-50Gbps,Balanced,Global,Content,10,10,True,False,True,0,0,,Open,Not Required,False,Not Required
6005,198430,365,2,0,vSolutions,15464,,Heavy Outbound,,Content,10,1,False,False,False,1,2,,Open,Not Required,False,Not Required
6006,198434,32,1,0,,,,,,,,,,,,,,,,,,
6007,198471,6986,5,0,Linkem,21417,,Mostly Inbound,Regional,Cable/DSL/ISP,250,1,True,False,True,2,3,,Open,Preferred,False,Not Required
6008,198477,995,2,1,TI Sparkle Greece,11423,1-5Gbps,Mostly Outbound,Regional,Cable/DSL/ISP,0,0,True,False,True,1,0,,Open,Not Required,False,Not Required
6009,198493,80,1,0,Enternet Pawel Miazga,19730,5-10Gbps,Balanced,Regional,Cable/DSL/ISP,2,0,True,True,False,2,4,,Open,Required - EU,False,Not Required
6010,198507,56,2,0,Quantic Telecom,6728,10-20Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,50,50,True,False,True,5,7,,Open,Not Required,False,Not Required
6011,198510,110,2,0,XTDEF Limited  - AS198510,29931,10-20Gbps,Mostly Outbound,Not Disclosed,Cable/DSL/ISP,5,16,True,False,True,0,4,,Open,Not Required,False,Not Required
6012,198519,80,1,0,RBcz,41885,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,,,False,
6013,198577,40,1,0,BEST PARTNER Andrzej Czachor,37012,,Not Disclosed,Not Disclosed,,0,0,False,False,False,1,0,,,,False,
6014,198611,200,3,0,M-Networks Sp. z o.o.,14836,1-5Gbps,Balanced,Europe,Enterprise,9,4,True,True,True,3,2,https://m-networks.pl,Open,Not Required,False,Not Required
6015,198622,185,4,0,ADFORM,17067,,Not Disclosed,Global,,4,2,True,False,True,3,0,,Selective,Not Required,False,Not Required
6016,198651,440,5,0,HOSTLINE,14317,,Balanced,Global,,30,30,True,True,True,4,3,,Open,Not Required,False,Not Required
6017,198690,275,1,0,Fibrecast,36053,,Not Disclosed,Not Disclosed,,4,0,True,False,False,1,3,,Open,Not Required,False,Not Required
6018,198720,310,3,0,,,,,,,,,,,,,,,,,,
6019,198721,285,4,0,Progetto8,7785,10-20Gbps,Heavy Inbound,Regional,Cable/DSL/ISP,50,10,True,False,True,5,2,,Open,Not Required,False,Not Required
6020,198781,1241,9,1,Conn3ct,12664,,Balanced,Global,NSP,100,5,True,False,True,13,16,,Selective,Not Required,False,Not Required
6021,198812,30,1,0,,,,,,,,,,,,,,,,,,
6022,198858,25,1,0,,,,,,,,,,,,,,,,,,
6023,198881,250,1,0,,,,,,,,,,,,,,,,,,
6024,198912,264,3,0,,,,,,,,,,,,,,,,,,
6025,198913,590,6,0,Babiel,14023,,Heavy Outbound,Regional,Content,30,10,True,False,True,1,3,,Selective,Not Required,False,Not Required
6026,198935,285,3,0,,,,,,,,,,,,,,,,,,
6027,198949,41504,16,16,Radware,21708,,Not Disclosed,Global,,1000,500,False,False,False,3,0,,Open,Not Required,False,Not Required
6028,198975,15,1,0,MATSAT,36642,10-20Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,3,0,True,False,False,1,0,,Open,Not Required,False,Not Required
6029,199023,10,1,0,,,,,,,,,,,,,,,,,,
6030,199081,2929,6,5,Lancom,21297,,Balanced,Global,NSP,100,50,True,False,True,11,11,,Open,Not Required,False,Not Required
6031,199125,30,2,0,Alliance Reseaux SAS,15772,100-1000Mbps,Balanced,Not Disclosed,Cable/DSL/ISP,1,0,True,False,False,2,0,,Selective,Not Required,False,Not Required
6032,199188,80,1,0,PrimeXM Cyprus AS199188,24240,1-5Gbps,Balanced,Europe,Enterprise,2,0,True,False,False,1,1,,Selective,Not Required,False,Not Required
6033,199218,100,2,0,,,,,,,,,,,,,,,,,,
6034,199231,75,3,0,,,,,,,,,,,,,,,,,,
6035,199235,80,2,0,,,,,,,,,,,,,,,,,,
6036,199248,127,2,0,NUMLOG,8787,100-1000Mbps,Balanced,Europe,Cable/DSL/ISP,8,0,True,False,True,2,3,,Open,Not Required,False,Not Required
6037,199283,610,3,0,Structured Communications,7564,1-5Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,30,100,True,False,True,1,1,http://www.as199283.net,Selective,Not Required,False,Not Required
6038,199285,50,1,0,AllWorldIT GB,34833,1-5Gbps,Balanced,Global,Network Services,200,50,True,False,True,0,1,,Open,Not Required,False,Not Required
6039,199286,165,2,0,Abtec Network Systems,28399,,,Europe,Network Services,6,0,True,False,False,2,3,https://www.abtecnet.com/abtec-network-systems-peering-policy/,Open,Not Required,False,Not Required
6040,199289,120,2,0,,,,,,,,,,,,,,,,,,
6041,199298,20,3,0,GIGANET CZ,21958,10-20Gbps,Heavy Inbound,Regional,Cable/DSL/ISP,22,32,True,False,True,2,0,,Open,Not Required,False,Not Required
6042,199310,6,1,0,Wolfxun Experimental Network,34866,1-5Gbps,Balanced,Global,Content,200,2000,True,True,True,11,0,,Open,Preferred,False,Not Required
6043,199324,195,2,0,Dodonet,12969,10-20Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,10,2,True,False,True,3,4,,Open,Not Required,False,Not Required
6044,199325,110,5,0,Semplify,27021,1-5Gbps,Heavy Outbound,Europe,Content,4,0,True,False,False,1,0,,Open,Not Required,False,Not Required
6045,199330,75,1,0,CentralNic Anycast A,16779,,Heavy Outbound,Global,Content,6,6,True,False,True,4,2,https://as42044.net/,No,Not Required,False,Not Required
6046,199332,165,3,0,Digifoon Group AS199332,8083,1-5Gbps,Balanced,Europe,Enterprise,25,10,True,False,True,1,4,,Open,Preferred,False,Not Required
6047,199348,188,4,0,FIBRAWEB,40524,10-20Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,50,50,True,False,False,1,3,,Open,Not Required,False,Not Required
6048,199364,25,2,0,RAX,8730,5-10Gbps,Mostly Outbound,Europe,Content,1000,50,True,False,True,0,1,,Open,Not Required,False,Not Required
6049,199378,5,1,0,DBS Internet,30645,,Heavy Inbound,Europe,NSP,1000000,100000,True,False,False,1,0,https://dbsinternet.pl,Open,Not Required,False,Not Required
6050,199399,5,1,0,Greek Internet Exchange (GR-IX),1904,,Not Disclosed,Not Disclosed,,0,0,True,False,True,1,0,,Open,Not Required,False,Not Required
6051,199403,90,2,0,,,,,,,,,,,,,,,,,,
6052,199406,25,1,0,,,,,,,,,,,,,,,,,,
6053,199414,11058,3,13,NeoProtect,35287,50-100Gbps,Balanced,Global,Network Services,500,50,True,False,True,6,12,,Selective,Not Required,False,Not Required
6054,199432,200,1,0,,,,,,,,,,,,,,,,,,
6055,199439,80,2,0,Dreamlink sp. z o.o.,35074,1-5Gbps,Balanced,Europe,Cable/DSL/ISP,3,0,True,False,False,2,2,https://peering.dreamlink.pl,Open,Not Required,False,Not Required
6056,199441,235,4,0,,,,,,,,,,,,,,,,,,
6057,199478,1140,4,0,Radiokable,31976,,Not Disclosed,Regional,Cable/DSL/ISP,256,3,True,False,False,1,0,,Open,Not Required,False,Not Required
6058,199483,768,4,0,NXO France WAN,15997,,Balanced,Europe,Cable/DSL/ISP,200,100,True,False,True,10,12,,Open,Not Required,False,Not Required
6059,199490,40,3,0,INTERCONNECT s.r.o.,15249,20-50Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,10000,1000,True,False,True,2,1,,Open,Not Required,False,Not Required
6060,199508,15,2,0,S1 Networks,21657,10-20Gbps,Balanced,Regional,Cable/DSL/ISP,50,20,True,False,True,8,14,,Open,Not Required,False,Not Required
6061,199516,220,1,0,Packnet Limited,11062,20-100Mbps,Balanced,Europe,Cable/DSL/ISP,10,5,True,False,True,1,3,,Open,Not Required,False,Not Required
6062,199518,121,5,0,Gregory Shapiro,34749,,Not Disclosed,Global,Educational/Research,5,40,True,False,True,15,1,https://as199518.net/,Open,Not Required,False,Not Required
6063,199524,46701,54,44,Gcore,13015,10-20Tbps,Heavy Outbound,Global,Content,2000,500,True,False,True,105,98,https://gcore.com/internet-peering/,Selective,Preferred,False,Not Required
6064,199535,40,1,0,,,,,,,,,,,,,,,,,,
6065,199536,120,4,0,TechDigital,25713,5-10Gbps,Mostly Inbound,Europe,,0,0,True,False,True,3,2,,Open,Not Required,False,Not Required
6066,199599,4240,4,2,Telecom-Birzha,12176,50-100Gbps,Mostly Outbound,Regional,NSP,2000,100,True,False,True,6,8,,Open,Not Required,False,Not Required
6067,199610,4650,15,0,Nitrado (marbis),14767,100-200Gbps,Mostly Outbound,Global,Content,2500,2000,True,False,True,11,17,,Selective,Not Required,False,Not Required
6068,199614,1268,2,0,,,,,,,,,,,,,,,,,,
6069,199661,80,1,0,KAYAK Europe,21020,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,Open,Not Required,False,Not Required
6070,199665,20,3,0,RADIOLINKplus.cz,15253,5-10Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,1,1,True,False,True,1,1,,Open,Not Required,False,Not Required
6071,199670,60,4,0,DNS Belgium VZW - Anycast,16297,0-20Mbps,Not Disclosed,Europe,Non-Profit,4,4,False,False,False,7,5,,Selective,Not Required,False,Not Required
6072,199744,390,1,0,itesys,19375,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,Open,Not Required,False,Not Required
6073,199758,520,2,0,NEXYLAN,26736,100-1000Mbps,Heavy Outbound,Europe,,40,20,True,False,True,2,2,,Open,Not Required,False,Not Required
6074,199775,350,5,0,Connexin Limited,14356,,Mostly Inbound,Regional,Cable/DSL/ISP,20,0,True,False,False,5,3,,Open,Not Required,False,Not Required
6075,199800,25,3,0,VORGUVARA,36543,5-10Gbps,Balanced,Regional,Enterprise,2,1,True,True,True,1,0,,Open,Not Required,False,Not Required
6076,199803,923,3,4,ComSource,13574,,Balanced,Regional,Network Services,2200,700,True,False,True,3,2,,Open,Not Required,False,Not Required
6077,199829,135,2,1,Akronic Network,35510,50-100Gbps,Balanced,Global,Content,50000,15000,True,False,True,1,3,,Open,Not Required,False,Not Required
6078,199837,120,3,0,Connetical Srl,9534,,Mostly Inbound,Regional,Cable/DSL/ISP,8,2,True,False,True,3,1,,Selective,Not Required,False,Not Required
6079,199840,36,2,0,Pieter Berkel,34639,,Not Disclosed,Not Disclosed,,4,256,True,False,True,0,0,,Open,Not Required,False,Not Required
6080,199850,15,1,0,,,,,,,,,,,,,,,,,,
6081,199873,50,2,0,,,,,,,,,,,,,,,,,,
6082,199902,75,2,0,Lantmateriet,30371,1-5Gbps,Mostly Outbound,Europe,Government,7,2,True,False,True,3,0,,Open,Not Required,False,Not Required
6083,199925,304,2,0,Phan Nhat Nghi,40677,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,,,False,
6084,199942,40,1,0,,,,,,,,,,,,,,,,,,
6085,199947,121,1,0,Nexusway,9122,10-20Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,2,1,True,False,True,3,4,,Open,Not Required,False,Not Required
6086,199959,2474,3,0,GWY IT PTY LTD,41570,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,Open,Not Required,False,Not Required
6087,199967,2015,2,0,,,,,,,,,,,,,,,,,,
6088,199980,245,3,0,,,,,,,,,,,,,,,,,,
6089,199995,16925,12,10,Omega Telecom,17393,500-1000Gbps,Mostly Inbound,Europe,NSP,5000,100,True,True,True,11,11,,Open,Not Required,False,Not Required
6090,200000,1045,3,0,Hosting Ukraine,25844,,Not Disclosed,Not Disclosed,,0,0,False,False,False,1,3,,Open,Not Required,False,Not Required
6091,200005,745,2,0,Asavie Technologies,20103,100-1000Mbps,Mostly Inbound,Europe,NSP,8,4,True,False,True,2,2,,Open,Preferred,False,Not Required
6092,200019,3148,5,3,AlexHost,22636,10-20Gbps,Mostly Outbound,Global,Enterprise,68,7,True,True,True,2,4,https://alexhost.com,Open,Not Required,False,Not Required
6093,200049,124,3,0,,,,,,,,,,,,,,,,,,
6094,200058,600,2,0,,,,,,,,,,,,,,,,,,
6095,200073,40,1,0,,,,,,,,,,,,,,,,,,
6096,200107,945,11,0,,,,,,,,,,,,,,,,,,
6097,200124,120,1,0,,,,,,,,,,,,,,,,,,
6098,200184,138,3,0,Surfboard Holding,35797,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,Open,Not Required,False,Not Required
6099,200197,90,5,0,Hybrid Adtech Poland,34867,,Mostly Inbound,Global,Content,20000,10000,True,False,True,2,4,,Selective,Not Required,False,Not Required
6100,200242,1283207,1,136,de.theirs,34222,100-1000Mbps,Balanced,Global,,5,35,True,False,True,9,0,https://de.thei.rs/peering,Open,Not Required,False,Not Required
6101,200249,5,1,0,ProductsUp,34220,50-100Gbps,Balanced,Europe,Content,5,5,True,False,True,5,5,,Open,Not Required,False,Not Required
6102,200278,168,1,0,KNT Internet,21312,1-5Gbps,Mostly Inbound,Not Disclosed,Cable/DSL/ISP,4,1,True,True,True,1,2,,Open,Not Required,False,Not Required
6103,200306,30,1,0,Ivan Stamov,32702,,Not Disclosed,Not Disclosed,,2,10,True,False,True,0,0,,Open,Not Required,False,Not Required
6104,200315,490,3,0,kernpunkt Digital GmbH (AS200315),20610,,Mostly Outbound,Europe,,2,2,False,False,False,0,0,,Open,Not Required,False,Not Required
6105,200322,270,2,0,XANKOM France,29863,100-1000Mbps,Mostly Inbound,Regional,Cable/DSL/ISP,1,1,True,False,True,1,2,,Open,Not Required,False,Not Required
6106,200325,405,9,0,BunnyCDN,39069,,Heavy Outbound,Global,Content,30,100,True,False,True,0,0,,Selective,Not Required,False,Not Required
6107,200331,65,2,0,,,,,,,,,,,,,,,,,,
6108,200342,35,1,0,,,,,,,,,,,,,,,,,,
6109,200393,40,1,0,,,,,,,,,,,,,,,,,,
6110,200422,40,1,0,,,,,,,,,,,,,,,,,,
6111,200428,385,1,0,SouthernHill,12554,5-10Gbps,Balanced,Europe,Cable/DSL/ISP,0,0,True,False,True,1,4,,Selective,Not Required,False,Not Required
6112,200432,130,2,0,,,,,,,,,,,,,,,,,,
6113,200454,16,1,0,TOM-AS,34316,20-50Gbps,Balanced,Global,Educational/Research,500,500,True,False,True,2,3,https://letmegooglethat.com/?q=define+open,Open,Not Required,False,Not Required
6114,200497,59,2,0,WAVECOM,22739,1-5Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,128,128,True,False,True,2,2,,Open,Not Required,False,Not Required
6115,200510,30,1,0,,,,,,,,,,,,,,,,,,
6116,200533,85,2,0,Init Lab,18907,100-1000Mbps,Balanced,Regional,Network Services,4,2,True,False,True,1,0,,Open,Not Required,False,Not Required
6117,200539,65,2,0,INTELLY,14863,10-20Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,5,0,True,False,False,3,1,,Open,Preferred,False,Not Required
6118,200553,55,2,0,Interfibra,22713,10-20Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,25,10,True,False,True,2,2,https://www.peeringdb.com/asn/200553,Open,Not Required,False,Not Required
6119,200562,16,1,0,Welltel-IE,21036,100-1000Mbps,Balanced,Regional,Cable/DSL/ISP,5,1,True,False,True,2,2,,Open,Not Required,False,Not Required
6120,200573,100,2,0,NEXET Sp. z o.o.,36639,20-50Gbps,Balanced,Regional,Cable/DSL/ISP,4,0,True,True,False,4,3,,Open,Not Required,False,Not Required
6121,200584,40,1,0,,,,,,,,,,,,,,,,,,
6122,200590,8052,6,4,NLS Kazakhstan,22098,,Not Disclosed,Not Disclosed,Cable/DSL/ISP,100,10,True,False,True,0,0,http://nls.kz,Open,Not Required,False,Not Required
6123,200596,870,17,0,Adyen,31059,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,2,,Open,Not Required,False,Not Required
6124,200597,55,1,0,DIGITALK Asia,30114,1-5Gbps,Balanced,Global,NSP,1,0,True,False,False,0,1,,Open,Not Required,False,Not Required
6125,200598,710,1,0,,,,,,,,,,,,,,,,,,
6126,200612,9243,9,10,Gulf Bridge International,13723,300-500Gbps,Mostly Inbound,Global,NSP,16000,1000,True,False,True,10,4,,Selective,Preferred,False,Not Required
6127,200692,40,1,0,,,,,,,,,,,,,,,,,,
6128,200736,4648,3,0,MEDIANET INVEST M.I.K.E,20850,20-50Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,250,20,True,False,True,4,5,,Open,Not Required,False,Not Required
6129,200752,208,2,0,T.I.E.T. di Franceschini Maris & C.,25286,5-10Gbps,Heavy Inbound,Regional,Cable/DSL/ISP,25,15,True,False,True,3,2,,Open,Not Required,False,Not Required
6130,200759,457,4,0,Flow Swiss AG,12510,5-10Gbps,Balanced,Europe,Enterprise,5,3,True,False,True,1,1,,Open,Not Required,False,Not Required
6131,200760,325,4,0,Dinova Srl,22922,1-5Gbps,Mostly Outbound,Regional,Content,10,2,True,False,True,1,1,,Open,Not Required,False,Not Required
6132,200770,175,1,0,REQUISIS,25701,1-5Gbps,Mostly Inbound,Regional,Enterprise,0,0,True,False,True,0,2,,Open,Not Required,False,Not Required
6133,200784,194,4,0,,,,,,,,,,,,,,,,,,
6134,200797,255,2,0,,,,,,,,,,,,,,,,,,
6135,200799,309,4,0,SILTEL TELECOMUNICAZIONI SRL,18449,5-10Gbps,Balanced,Regional,NSP,14,10,True,False,True,1,0,,Open,Not Required,False,Not Required
6136,200813,100,3,0,CSIGE,40193,,Mostly Outbound,Europe,Content,5,0,True,False,False,1,1,,Open,Not Required,False,Not Required
6137,200851,891,3,0,Bamboozle Web Services,11891,10-20Gbps,Balanced,Global,Content,100,10,True,False,True,2,5,https://wiki.bamboozle.me/other-technical-information/peering,Open,Not Required,False,Not Required
6138,200852,235,4,0,Intigral International FZ-LLC,12810,5-10Gbps,Mostly Outbound,Middle East,Content,4,0,True,False,False,1,0,,Selective,Preferred,True,
6139,200869,496,1,0,,,,,,,,,,,,,,,,,,
6140,200899,555,5,1,INTERSPACE,22930,50-100Gbps,Balanced,Europe,Cable/DSL/ISP,60000,10000,True,True,True,3,2,https://interspace.com/en/info/peering-policy,Open,Not Required,False,Not Required
6141,200941,25,1,0,,,,,,,,,,,,,,,,,,
6142,200963,80,1,0,,,,,,,,,,,,,,,,,,
6143,200999,935,3,0,,,,,,,,,,,,,,,,,,
6144,201026,165,2,0,Zalando,16697,5-10Gbps,Mostly Inbound,Europe,Enterprise,4,1,True,False,True,1,0,,Selective,Not Required,False,Not Required
6145,201054,440,2,3,EPIX POLMIX,16815,500-1000Gbps,Mostly Inbound,Europe,,200000,100000,True,False,True,1,3,https://www.epix.net.pl,Open,Not Required,False,Required
6146,201093,50,2,0,,,,,,,,,,,,,,,,,,
6147,201130,60,2,0,,,,,,,,,,,,,,,,,,
6148,201142,130,2,0,,,,,,,,,,,,,,,,,,
6149,201146,50,2,0,LOP i Goteborg,23984,,Not Disclosed,Not Disclosed,,1,1,True,False,True,1,0,,Open,Not Required,False,Not Required
6150,201154,40,1,0,,,,,,,,,,,,,,,,,,
6151,201163,60,3,0,,,,,,,,,,,,,,,,,,
6152,201178,30,3,0,Euronet Telekomunikasyon,30720,50-100Gbps,Balanced,Regional,Cable/DSL/ISP,1400,20,True,False,True,2,11,https://www.euronet.net.tr/peering,Open,Not Required,False,Not Required
6153,201188,180,3,0,,,,,,,,,,,,,,,,,,
6154,201198,84,3,0,Airgrid,20455,1-5Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,4,1,True,False,True,4,2,https://www.peeringdb.com/net/17271,Open,Not Required,False,Not Required
6155,201211,7,2,0,"LLC ""Tvoi Telecom""",38786,10-20Gbps,Mostly Inbound,Not Disclosed,Cable/DSL/ISP,18,2,True,False,True,2,0,,Selective,Not Required,False,Not Required
6156,201213,190,6,0,DARZ,16747,5-10Gbps,Balanced,Europe,Cable/DSL/ISP,20,5,True,False,True,2,4,,Open,Not Required,False,Not Required
6157,201216,400,2,0,Lolo Company,34241,,Not Disclosed,Not Disclosed,NSP,0,0,False,False,False,0,0,,Open,Not Required,False,Not Required
6158,201217,241,4,1,Radish Network,33893,5-10Gbps,Mostly Outbound,Regional,Network Services,40,500,False,False,True,8,6,https://radishnet.work/#peering,Open,Not Required,False,Not Required
6159,201239,174,2,0,,,,,,,,,,,,,,,,,,
6160,201328,45,2,0,,,,,,,,,,,,,,,,,,
6161,201333,534,4,0,Naquadria,15421,10-20Gbps,Balanced,Europe,NSP,50,10,True,False,True,4,9,,Open,Not Required,False,Not Required
